id,name,followers,popularity,genres,spotify_url,pictureURL
0yNSzH5nZmHzeE2xn6Xshb,Calle 13,2996143.0,69.0,"latin hip hop, latin alternative, reggaeton",https://open.spotify.com/artist/0yNSzH5nZmHzeE2xn6Xshb,https://i.scdn.co/image/edabfb79fbf3d71ad9d0961a7b199a1470fe5372
2FcxTTXQKgTdJzTeACMlVU,Fireworks,36612.0,26.0,"pop punk, emo pop",https://open.spotify.com/artist/2FcxTTXQKgTdJzTeACMlVU,https://i.scdn.co/image/ab6761610000e5eb4a9913dea14b7f5696497880
1BvLKtzZEtzElhtDyqScOt,Mario,12193.0,33.0,,https://open.spotify.com/artist/1BvLKtzZEtzElhtDyqScOt,https://i.scdn.co/image/ab6761610000e5eb41f8e133c94c7b8f98ed26c4
1dDTkRz9WVOQr63enjJ1Yd,Sascha Funke,65135.0,36.0,minimal techno,https://open.spotify.com/artist/1dDTkRz9WVOQr63enjJ1Yd,https://i.scdn.co/image/ab6761610000e5eb71d091050c7e16cf2ba74761
79U6sDp9JfvVqlVFZnw0mm,Anekdoten,27339.0,29.0,"progressive rock, progressive metal, art rock, symphonic rock, space rock",https://open.spotify.com/artist/79U6sDp9JfvVqlVFZnw0mm,https://i.scdn.co/image/ab6761610000e5eb642ed42338f82791d44b6e88
3mPqTSYqnSphu4aiLqQUZA,Radioactivo,47.0,14.0,,https://open.spotify.com/artist/3mPqTSYqnSphu4aiLqQUZA,https://i.scdn.co/image/ab67616d0000b27330b4a55fa80c1323208b32f3
18PkzXDURSTyGZTg9w66qq,Patrick Fiori,472600.0,54.0,"variété française, chanson, french pop",https://open.spotify.com/artist/18PkzXDURSTyGZTg9w66qq,https://i.scdn.co/image/ab6761610000e5eb586d18f18f848c506cb80af8
2hgP9Ap2tc10R5jrQaEpMT,Charles Aznavour,1615550.0,66.0,"chanson, variété française, french jazz",https://open.spotify.com/artist/2hgP9Ap2tc10R5jrQaEpMT,https://i.scdn.co/image/ab6761610000e5eb9df3ab10872287c871c7a1be
0pbIqPTefLfuOcbM2ojXdl,Polvo,53517.0,36.0,"math rock, noise rock, post-hardcore, post-rock, slowcore",https://open.spotify.com/artist/0pbIqPTefLfuOcbM2ojXdl,https://i.scdn.co/image/ab6761610000e5eb9e35e29456e8e9c821e38de1
5KHmzmKZI5Rlz3KXrVR6Bh,loungeclash,525.0,26.0,jazz,https://open.spotify.com/artist/5KHmzmKZI5Rlz3KXrVR6Bh,https://i.scdn.co/image/ab6761610000e5eb87918d48d52945e5387c186e
47dYAN18NhVC43ud5Zq1PZ,Conflict,44900.0,29.0,"hardcore punk, punk",https://open.spotify.com/artist/47dYAN18NhVC43ud5Zq1PZ,https://i.scdn.co/image/ab6761610000e5eb9650c153913a7dfa89516d2a
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",20881851.0,91.0,,https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF,https://i.scdn.co/image/ab6761610000e5ebdfa2b0c7544a772042a12e52
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,8723521.0,78.0,disco,https://open.spotify.com/artist/1LZEQNv7sE11VDY3SdxQeN,https://i.scdn.co/image/1d5a05673975ba0c378cd280344e000b0b865620
7AQkefPW3CHQftJomVInew,Deborah Blando,110421.0,39.0,"brazilian pop, mpb",https://open.spotify.com/artist/7AQkefPW3CHQftJomVInew,https://i.scdn.co/image/e87c825b41ec6384427767282da9c0b48d40b32f
6MiHGe7QESOe1tQrWPP0Po,Philippe Rombi,7270.0,36.0,,https://open.spotify.com/artist/6MiHGe7QESOe1tQrWPP0Po,https://i.scdn.co/image/ab67616d0000b2739472fc804ee924f3c931a713
7AygGBojyqNaQv9Z8s5W1Q,mO Body,4.0,0.0,,https://open.spotify.com/artist/7AygGBojyqNaQv9Z8s5W1Q,https://i.scdn.co/image/ab6761610000e5ebd2338a146cddccdb6f0f58ad
7AC976RDJzL2asmZuz7qil,Yes,2000640.0,62.0,"progressive rock, symphonic rock, art rock, album rock",https://open.spotify.com/artist/7AC976RDJzL2asmZuz7qil,https://i.scdn.co/image/ab6761610000e5eb59869e454c43c15971b3f480
5nPz5R1FDPTMI3Dw4JnTGb,Expose,302177.0,46.0,freestyle,https://open.spotify.com/artist/5nPz5R1FDPTMI3Dw4JnTGb,https://i.scdn.co/image/dd971867bf3590ea127dcbd195bfb854eae7bfcf
7n2Ycct7Beij7Dj7meI4X0,Towa Tei,21574848.0,79.0,k-pop,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,https://i.scdn.co/image/ab6761610000e5ebca6c145421fa9ceb58d6f9d4
5WvYsVV3jtztF1kx86Y0yS,Malk De Koijn,40235.0,34.0,dansktop,https://open.spotify.com/artist/5WvYsVV3jtztF1kx86Y0yS,https://i.scdn.co/image/ab6761610000e5eb69f28d526eff69475b67aa8b
6EL5GD53kaaVgJCHgdtdLz,Cockney Rebel,58903.0,46.0,glam rock,https://open.spotify.com/artist/6EL5GD53kaaVgJCHgdtdLz,https://i.scdn.co/image/fdb9ccad99df360ffc1e5b0bc238bd56844a5ebf
6l3BRLCpzfC8yxqf9thWAg,Yuck,99104.0,38.0,"noise rock, shoegaze",https://open.spotify.com/artist/6l3BRLCpzfC8yxqf9thWAg,https://i.scdn.co/image/ab6761610000e5eb42a2c66a13ae9ab582043871
3GMBcFbI21Tbi1POVBmCwb,MC Lars & YTCracker,28029.0,58.0,,https://open.spotify.com/artist/3GMBcFbI21Tbi1POVBmCwb,https://i.scdn.co/image/ab6761610000e5eb3ec2133f6602f57e1e22141b
472LDXSMJosWWaf0gKf6zK,Dehydrated Goat,3356.0,11.0,grindcore,https://open.spotify.com/artist/472LDXSMJosWWaf0gKf6zK,https://i.scdn.co/image/ab6761610000e5eb1a52977276fc8fcee60e4f95
1lsXuaLnHnfL7GoJXKkUtH,Hella,130771.0,48.0,"garage rock, punk",https://open.spotify.com/artist/1lsXuaLnHnfL7GoJXKkUtH,https://i.scdn.co/image/ab6761610000e5ebb78686144a2f642b143fbc1b
2vJ1aFdCPa1wYLqrlTvKuY,SynthPop Isn't Coool,24449.0,31.0,electroclash,https://open.spotify.com/artist/2vJ1aFdCPa1wYLqrlTvKuY,https://i.scdn.co/image/ab6761610000e5eb66864c6f0bc9bd4080a37670
6m14xgA0m3w92UM7ujJgky,UVERworld,1175283.0,60.0,"anime, j-rock, j-pop",https://open.spotify.com/artist/6m14xgA0m3w92UM7ujJgky,https://i.scdn.co/image/ab6761610000e5ebf5de06a6c680e2de5e1550d7
0jSZrg2YlNfia3r6Cr9HQd,Normalsi,4400.0,28.0,,https://open.spotify.com/artist/0jSZrg2YlNfia3r6Cr9HQd,https://i.scdn.co/image/ab67616d0000b2739a37559acb6395e04ce53ff0
6qfvNipBHSJb9bjbxYalyh,Sue and The Unicorn,8.0,0.0,,https://open.spotify.com/artist/6qfvNipBHSJb9bjbxYalyh,
2A88qilIiHx89vDSqD3Sjp,Aloha From Hell,8144.0,15.0,,https://open.spotify.com/artist/2A88qilIiHx89vDSqD3Sjp,https://i.scdn.co/image/841bdf53c9e259ecc56a00e5ea010fb18683bbf3
2KZFvVVk9lxD85USaOv76T,Gustavo Moura & Rafae,215909.0,53.0,"sertanejo, sertanejo universitário",https://open.spotify.com/artist/2KZFvVVk9lxD85USaOv76T,https://i.scdn.co/image/ab6761610000e5eba2c89ddc336edf2a4a228bff
05tfXy5v0DpYvuy4Sot4Nu,WHOURKR,11121.0,13.0,"breakcore, grindcore, avant-garde",https://open.spotify.com/artist/05tfXy5v0DpYvuy4Sot4Nu,https://i.scdn.co/image/ab67616d0000b273c10580abb88b99b1fe673470
0qc4X567Fs1DUbQ7bS2XSJ,Король и Шут,1731503.0,58.0,,https://open.spotify.com/artist/0qc4X567Fs1DUbQ7bS2XSJ,https://i.scdn.co/image/ab6761610000e5ebeb10ebe63d94f458b2cb0c63
2qXe9nDyQBHyMLduqEwQZb,Sookee,48099.0,34.0,punk rap,https://open.spotify.com/artist/2qXe9nDyQBHyMLduqEwQZb,https://i.scdn.co/image/ab6761610000e5eb91e3357413f9d4dbcd4fa799
6fNmOWQzfOVyHLQ2UqUQew,Eva Cassidy,537111.0,58.0,,https://open.spotify.com/artist/6fNmOWQzfOVyHLQ2UqUQew,https://i.scdn.co/image/ab6761610000e5eb1888bd49c59084ac48de942c
3x9u5FGV0KmurqJOqBzMhO,East West Rockerz,292.0,16.0,,https://open.spotify.com/artist/3x9u5FGV0KmurqJOqBzMhO,https://i.scdn.co/image/ab67616d0000b27359a0b8e5a40c7a3c8a28c0c9
6GUg2fRLklsnSJsG3PrTt0,Secret Garden,272726.0,57.0,"new age, celtic",https://open.spotify.com/artist/6GUg2fRLklsnSJsG3PrTt0,https://i.scdn.co/image/ab6761610000e5eb5914abf7a7b669403884c949
1RFBTqZtHqJe55AM8V1mRP,Peter Gun,943.0,4.0,"progressive trance, progressive house, psytrance",https://open.spotify.com/artist/1RFBTqZtHqJe55AM8V1mRP,https://i.scdn.co/image/ab67616d0000b2739ae476339bba1e39962732f2
6EFwvy9g5Yn2PjyER2Eafs,Sumru Ağıryürüyen,3246.0,21.0,sufi,https://open.spotify.com/artist/6EFwvy9g5Yn2PjyER2Eafs,https://i.scdn.co/image/ab67616d0000b273e27ec880a49b943bfd10d9af
1xBZEHNu9vf4dg23cDlKIn,!deladap,4.0,0.0,,https://open.spotify.com/artist/1xBZEHNu9vf4dg23cDlKIn,
5dhSliHH92wPwaQaQuOVx2,Digital Alkemist,2.0,0.0,,https://open.spotify.com/artist/5dhSliHH92wPwaQaQuOVx2,https://i.scdn.co/image/ab67616d0000b273dac05b1b225cfe92cd588232
1pAH3NEOw7OYabWEHpe6ve,Dodo And The Dodo's,2.0,0.0,,https://open.spotify.com/artist/1pAH3NEOw7OYabWEHpe6ve,https://i.scdn.co/image/ab67616d0000b2736447cef91f700d3388e72721
3gGbSXSwHWmrUBIG9IUAau,25 LAT LISTY PRZEBOJÓW TRÓJKI,84648.0,46.0,requiem,https://open.spotify.com/artist/3gGbSXSwHWmrUBIG9IUAau,https://i.scdn.co/image/ab6761610000e5eb2c64d38027090d363ea36044
5ANLE2tGUU9A9w2iqUPlSD,Lime,43101.0,49.0,"hi-nrg, italo disco, disco, italo dance, chicago house",https://open.spotify.com/artist/5ANLE2tGUU9A9w2iqUPlSD,https://i.scdn.co/image/ab6761610000e5eb83193b5abbab3a510e65bcdb
5qBZETtyzfYnXOobDXbmcD,Me In Motion,465341.0,61.0,soundtrack,https://open.spotify.com/artist/5qBZETtyzfYnXOobDXbmcD,https://i.scdn.co/image/ab6761610000e5ebf741706530dbd36d43078b98
1jj0qqazY8R9qnrGAKneIh,Ikuta Toma & KAT-TUN,33255.0,44.0,,https://open.spotify.com/artist/1jj0qqazY8R9qnrGAKneIh,https://i.scdn.co/image/ab6761610000e5eb7e503d4960e55b120e9afcc5
6bR0cgMtkCVpm0I5yrDNzO,Big Mama Thornton,197737.0,42.0,"blues, classic blues",https://open.spotify.com/artist/6bR0cgMtkCVpm0I5yrDNzO,https://i.scdn.co/image/ab67616d0000b273797e51a364c3b0882732238d
4QfO1xtuQV52q2YlDSre3X,Ласковый Май,40071.0,45.0,,https://open.spotify.com/artist/4QfO1xtuQV52q2YlDSre3X,https://i.scdn.co/image/ab6761610000e5eb7f0de808f40b4eecfb3552c4
1WHoAjAWGx5qLsgzpaOk7W,Hercules and Love Affair,200066.0,45.0,,https://open.spotify.com/artist/1WHoAjAWGx5qLsgzpaOk7W,https://i.scdn.co/image/ab6761610000e5ebf5fdcc58014d4a231b381ba8
4wQ3PyMz3WwJGI5uEqHUVR,The Allman Brothers Band,1737209.0,63.0,"southern rock, classic rock, blues rock, country rock",https://open.spotify.com/artist/4wQ3PyMz3WwJGI5uEqHUVR,https://i.scdn.co/image/ab6772690000c46c08f5d15585b77b0cb059717b
5fIeefAhrmO4FiO6DPCXeO,Lost Horizon,38443.0,29.0,"power metal, melodic metal, speed metal, symphonic metal",https://open.spotify.com/artist/5fIeefAhrmO4FiO6DPCXeO,https://i.scdn.co/image/ab67616d0000b2736a3a6bf1ef7158a99c869f27
32jWVahzVA12ckEt9Zb5Aq,Anugama,12628.0,35.0,,https://open.spotify.com/artist/32jWVahzVA12ckEt9Zb5Aq,https://i.scdn.co/image/ab6761610000e5eb557922236437e94730bbfa88
79A0IUxQD9skV7LVjPq53s,Oceano,184785.0,38.0,"deathcore, death metal, djent, metalcore, metal",https://open.spotify.com/artist/79A0IUxQD9skV7LVjPq53s,https://i.scdn.co/image/ab6761610000e5ebd869f060af3e87b05b15cee4
7eWnUwTl6xoNcl63BaRyGX,Pontiak,12332.0,14.0,"stoner rock, psychedelic rock, space rock, sludge metal",https://open.spotify.com/artist/7eWnUwTl6xoNcl63BaRyGX,https://i.scdn.co/image/edcb99cc4ba5893fff4caaf57551cd0df314fe2c
4iudEcmuPlYNdbP3e1bdn1,Silverchair,1304605.0,60.0,"grunge, post-grunge",https://open.spotify.com/artist/4iudEcmuPlYNdbP3e1bdn1,https://i.scdn.co/image/b362d7cd057ae8affb562483a0c1780172fba9f2
0akZcna6MlOPRo0reVTaPr,Clazziquai Project,52494.0,36.0,shibuya-kei,https://open.spotify.com/artist/0akZcna6MlOPRo0reVTaPr,https://i.scdn.co/image/ab67616d0000b273b5d81d9cbfd7d88b274daf33
1oOTUMbydEi6ogss5Klsom,Maria Cecília e Rodolfo AO VIVO,2010669.0,46.0,"sertanejo universitário, sertanejo",https://open.spotify.com/artist/1oOTUMbydEi6ogss5Klsom,https://i.scdn.co/image/ab6761610000e5eb3ab5084275f2983d10441ae7
1fa0cOhromAZdq2xRA4vv8,Simply Red,2602223.0,70.0,,https://open.spotify.com/artist/1fa0cOhromAZdq2xRA4vv8,https://i.scdn.co/image/ab6761610000e5ebdf126340c69932e9c9ff27de
0h0p7RkMjCUMdcf0nXmHjX,Gianna Nannini,629512.0,57.0,"italo dance, italian singer-songwriter",https://open.spotify.com/artist/0h0p7RkMjCUMdcf0nXmHjX,https://i.scdn.co/image/ab6761610000e5eb42ab4ca4429ee31d67a10221
5rFOQi6066JvXPMQWxB5BJ,Leonid Rudenko,1897.0,35.0,,https://open.spotify.com/artist/5rFOQi6066JvXPMQWxB5BJ,https://i.scdn.co/image/ab67616d0000b27323e229e0ff5ec543cc87bf7a
3rUTj1FI3FvdUHfS1nmRv5,Cylob,17688.0,20.0,idm,https://open.spotify.com/artist/3rUTj1FI3FvdUHfS1nmRv5,https://i.scdn.co/image/ab67616d0000b2736a4ff4c90719b69c7be36f35
3ZHzfrht4TfMv2TEpdKQrk,Bridges,911.0,30.0,melodic house,https://open.spotify.com/artist/3ZHzfrht4TfMv2TEpdKQrk,https://i.scdn.co/image/ab6761610000e5ebb29ae9c69246a78f2efa2343
7IzaAmbUsyOJsAIhZGUKR1,Blue Murder,34992.0,35.0,"glam metal, album rock, hard rock, arena rock",https://open.spotify.com/artist/7IzaAmbUsyOJsAIhZGUKR1,https://i.scdn.co/image/ab67616d0000b2732cdd0cb2cde08811e30ecdb3
1qiwaJwjKod5WhcYZ76O1B,Tim Hecker,153913.0,46.0,"drone, ambient, dark ambient, idm, experimental, minimalism",https://open.spotify.com/artist/1qiwaJwjKod5WhcYZ76O1B,https://i.scdn.co/image/ab6761610000e5ebcd1bb3562720521214eb29d1
37pQvKClaOxAsDgWgAccM9,Single File,7180.0,25.0,,https://open.spotify.com/artist/37pQvKClaOxAsDgWgAccM9,https://i.scdn.co/image/ab67616d0000b2739d23eee16d2c938874e913e7
2iI3XJh51N8lfWhmrO5CFI,Monique Kessous,19670.0,42.0,"bossa nova, lounge, nova mpb",https://open.spotify.com/artist/2iI3XJh51N8lfWhmrO5CFI,https://i.scdn.co/image/ab6761610000e5eb926ddf7bd55e0c1e34840626
63wjoROpeh5f11Qm93UiJ1,Keri Hilson,2073772.0,70.0,,https://open.spotify.com/artist/63wjoROpeh5f11Qm93UiJ1,https://i.scdn.co/image/d4292e99f89f4a9e75e9723da5a0d592ed307215
6wdvERzX4CUCOXu6hSS95x,Natalia Kills,354286.0,49.0,,https://open.spotify.com/artist/6wdvERzX4CUCOXu6hSS95x,https://i.scdn.co/image/36e2d1e085dd9e38f588d78e5981d5898872b6c1
6qESfeNDFKDDiAn2d3YD9V,Sanctity,5989.0,16.0,"groove metal, thrash metal, melodic death metal",https://open.spotify.com/artist/6qESfeNDFKDDiAn2d3YD9V,https://i.scdn.co/image/ab67616d0000b273a997e99dee2952f60e4ce744
42krV3deh1Ch9JLUFnegBn,Nazım Hikmet,13221.0,25.0,,https://open.spotify.com/artist/42krV3deh1Ch9JLUFnegBn,https://i.scdn.co/image/ab67616d0000b273250bd23e7fe4155418ffab36
40JlNF1w2OiSOyj1nC4y0I,Joseph Vincent,383231.0,57.0,,https://open.spotify.com/artist/40JlNF1w2OiSOyj1nC4y0I,https://i.scdn.co/image/ab6761610000e5eb3bcb4b624fe1bcc90fded16f
775zSYhyfcagxibENgp6KX,Сэт,460.0,4.0,,https://open.spotify.com/artist/775zSYhyfcagxibENgp6KX,https://i.scdn.co/image/ab6761610000e5ebb8d7b4f8b7343dbceb5ca63e
08GQAI4eElDnROBrJRGE0X,Peter Green,12877095.0,83.0,"classic rock, soft rock",https://open.spotify.com/artist/08GQAI4eElDnROBrJRGE0X,https://i.scdn.co/image/ab6761610000e5ebc8752dd511cda8c31e9daee8
7EQxezZtqv78q1usaayE44,Temulent,484.0,3.0,"jungle, drum and bass",https://open.spotify.com/artist/7EQxezZtqv78q1usaayE44,https://i.scdn.co/image/ab6761610000e5eba999d7d4e52be9a6bc72aaad
6pnJ3hWulIIWoSdwACjBZE,Стингер,1.0,0.0,,https://open.spotify.com/artist/6pnJ3hWulIIWoSdwACjBZE,https://i.scdn.co/image/ab67616d0000b27312331c8f39fb7af5cb7174c7
2lO0iDc9iMWfHpDZ1vReBk,Lucifer's Friend,28207.0,23.0,krautrock,https://open.spotify.com/artist/2lO0iDc9iMWfHpDZ1vReBk,https://i.scdn.co/image/ab67616d0000b2732db28e4642e17ec7600c482c
6UYwzZChuolxsylHcZcBBP,The Boo Radleys,47856.0,34.0,"britpop, shoegaze, madchester",https://open.spotify.com/artist/6UYwzZChuolxsylHcZcBBP,https://i.scdn.co/image/ab6761610000e5eb2c69dbbd8e015639418e44a5
7JTgP1gZgyg0SvuDezzyGo,SCSI-9,13523.0,22.0,"dub techno, minimal techno",https://open.spotify.com/artist/7JTgP1gZgyg0SvuDezzyGo,https://i.scdn.co/image/ab6761610000e5eb71c052b4539cb9eda02f3d71
3AH8JtfiiAjIX6Qsj9ifPg,Wolfdog,8.0,0.0,,https://open.spotify.com/artist/3AH8JtfiiAjIX6Qsj9ifPg,https://i.scdn.co/image/ab6761610000e5eb8364e465533cb3f0c016ff7c
06Dngxe8FZm8kxKZWiSeNL,Aquaria,5445.0,16.0,,https://open.spotify.com/artist/06Dngxe8FZm8kxKZWiSeNL,https://i.scdn.co/image/ab67616d0000b2735c252fa8dc78040da1c6f68d
5bdYPMK2KCKXmWunHHiRN0,Tagada Jones,71779.0,38.0,punk,https://open.spotify.com/artist/5bdYPMK2KCKXmWunHHiRN0,https://i.scdn.co/image/ab6761610000e5eb3266f2f088aebd22a9bddc8d
6FXMGgJwohJLUSr5nVlf9X,Massiv,2447106.0,69.0,"trip hop, downtempo",https://open.spotify.com/artist/6FXMGgJwohJLUSr5nVlf9X,https://i.scdn.co/image/c8bbeedb05f38ae5cb982a7daf4bf7129cca892c
0fTHKjepK5HWOrb2rkS5Em,Freddie Hubbard,180195.0,44.0,"hard bop, jazz, bebop, cool jazz, jazz funk",https://open.spotify.com/artist/0fTHKjepK5HWOrb2rkS5Em,https://i.scdn.co/image/ab6761610000e5ebff800311ca4e79ec75be6813
0iem9JStyv56PV2X7avZbo,Disarmonia Mundi,61339.0,41.0,"melodic death metal, melodic metal, metal, death metal",https://open.spotify.com/artist/0iem9JStyv56PV2X7avZbo,https://i.scdn.co/image/ab6761610000e5eb3e81e9213c4f3a67af3e72f6
7y70dch6JuuuNnwlsOQvwW,The Nitty Gritty Dirt Band,297809.0,61.0,"bluegrass, country rock, country",https://open.spotify.com/artist/7y70dch6JuuuNnwlsOQvwW,https://i.scdn.co/image/ab6761610000e5ebaafa59a70d44b77d41b5fd50
0F3Aew9DSd6fb6192K1K0Y,Keith Jarrett,408086.0,54.0,jazz,https://open.spotify.com/artist/0F3Aew9DSd6fb6192K1K0Y,https://i.scdn.co/image/ab6761610000e5eb8757d081b1451ea9415230cb
2S5OOMthdyp3Qu4IbTGAQ3,Soziedad Alkoholika,134213.0,43.0,"ska punk, punk",https://open.spotify.com/artist/2S5OOMthdyp3Qu4IbTGAQ3,https://i.scdn.co/image/ab6761610000e5ebfd9c95dd24d7790316713e10
5LeiVcEnsZcwc133TUhJNW,Belinda,2375421.0,72.0,latin pop,https://open.spotify.com/artist/5LeiVcEnsZcwc133TUhJNW,https://i.scdn.co/image/ab6761610000e5ebcd9c84d73483fd0e367cb085
3ImqpXKKgkH5VydfgX1hd4,Say Anything,305966.0,49.0,"pop punk, emo pop, emo",https://open.spotify.com/artist/3ImqpXKKgkH5VydfgX1hd4,https://i.scdn.co/image/ab6761610000e5ebe315187930e91c74930f4fd9
5Awz1emqsABeXmbv3HMnXS,Françoise Atlan,6446.0,29.0,,https://open.spotify.com/artist/5Awz1emqsABeXmbv3HMnXS,https://i.scdn.co/image/ab67616d0000b2734c29704b1775191d5a2905a6
2ACc2cyMUvz1rDMLrM0olS,Broadcast and The Focus Group,90.0,31.0,,https://open.spotify.com/artist/2ACc2cyMUvz1rDMLrM0olS,https://i.scdn.co/image/ab67616d0000b273e6dd52e18d02d19ac2a78aa4
4NEYQeEYBUjfaXgDQGvFvu,Franco de Vita,5907251.0,69.0,latin pop,https://open.spotify.com/artist/4NEYQeEYBUjfaXgDQGvFvu,https://i.scdn.co/image/ab6761610000e5eb21fb9c2d53162906b9c23035
5mD6kYGunhNFZfwvV87bWC,Grzegorz Tomczak,948.0,12.0,,https://open.spotify.com/artist/5mD6kYGunhNFZfwvV87bWC,https://i.scdn.co/image/ab67616d0000b2731f7192d0a420634472530884
1XspV6teuaJMwVq0QBXZA0,Nicoletta,55498.0,46.0,"chanson, variété française, french pop",https://open.spotify.com/artist/1XspV6teuaJMwVq0QBXZA0,https://i.scdn.co/image/ab6761610000e5ebf729219f097c2fdead46bdd8
5Q9jLWVUYjBl5Kgo90pMjs,Дубовый Гаайъ,2937.0,15.0,,https://open.spotify.com/artist/5Q9jLWVUYjBl5Kgo90pMjs,https://i.scdn.co/image/ab6761610000e5eb239b31e28c0077b0ce2612cf
3pE3WevTEl4pcAJ7RiU3Oe,Yella,3746.0,18.0,"g-funk, west coast hip hop",https://open.spotify.com/artist/3pE3WevTEl4pcAJ7RiU3Oe,https://i.scdn.co/image/ab67616d0000b2737e4c9ce71fd192e29cbf07fb
1b1N51wmSK0ckxFAMPSSHO,The Impressions,283106.0,47.0,"motown, soul, northern soul, doo-wop",https://open.spotify.com/artist/1b1N51wmSK0ckxFAMPSSHO,https://i.scdn.co/image/bdd37c05d75866829e2145e505631d78dc52859f
0DR4z5jMA1eqx0CmHBUpkr,DJ Ötzi,411890.0,60.0,"schlager, schlagerparty",https://open.spotify.com/artist/0DR4z5jMA1eqx0CmHBUpkr,https://i.scdn.co/image/ab6761610000e5eb4914286a51bd951a97a17752
1huEHiP7LUQ8QJHXbzrtDu,Frauenarzt & Manny Marc,167340.0,58.0,"schlagerparty, schlager",https://open.spotify.com/artist/1huEHiP7LUQ8QJHXbzrtDu,https://i.scdn.co/image/ab6761610000e5eb85328a296b18c54a3d224917
7aFKbKHCNNDNAG0jSmr9go,The Organ,33072.0,31.0,"post-punk, jangle pop",https://open.spotify.com/artist/7aFKbKHCNNDNAG0jSmr9go,https://i.scdn.co/image/f9f4d9d7c141bc20bbda1b707686135a6933e903
4OKiW8dRL53pGmBLKqtt6C,Триада,51515.0,37.0,,https://open.spotify.com/artist/4OKiW8dRL53pGmBLKqtt6C,https://i.scdn.co/image/ab67616d0000b2738e8a7855f770ae7010dc65bd
7G3uxJYCXXvkJJMORkc1rk,Chris Squire,46476.0,28.0,"progressive rock, symphonic rock, art rock, space rock",https://open.spotify.com/artist/7G3uxJYCXXvkJJMORkc1rk,https://i.scdn.co/image/f3456227743d65cfc629549dfd50b9ac8690a961
0MkvbIaZ8Uj2URBv8AdI1N,Sanalejo,250119.0,42.0,"colombian pop, rock en español",https://open.spotify.com/artist/0MkvbIaZ8Uj2URBv8AdI1N,https://i.scdn.co/image/ab6761610000e5eb01ccd1596c80efca06c0f379
7hrruNuPITt3N9zLMdbjGz,Saint Privat,15468.0,43.0,french jazz,https://open.spotify.com/artist/7hrruNuPITt3N9zLMdbjGz,https://i.scdn.co/image/ab6761610000e5eb3fb77c7349992a88fc24a672
5UwFR1nHrA40JVhsZsI0i3,Astrid Hadad,17632.0,30.0,,https://open.spotify.com/artist/5UwFR1nHrA40JVhsZsI0i3,https://i.scdn.co/image/ab6761610000e5eb312f95b0ceff7ac321e9bf5a
263mFOkLeIfLal179WYHYr,Marbury,92.0,0.0,,https://open.spotify.com/artist/263mFOkLeIfLal179WYHYr,https://i.scdn.co/image/ab67616d0000b27343ddc3b1f828172d9fecc1a9
5BQveHScm6btG6jfbxwyfs,Paula Toller,578199.0,50.0,"mpb, brazilian pop, brazilian rock",https://open.spotify.com/artist/5BQveHScm6btG6jfbxwyfs,https://i.scdn.co/image/ab6761610000e5eba282fded0f22db2fe71b4cb0
6UpToHVvDWZTW5NFMEC2ou,Aerospace,4988.0,6.0,"psytrance, progressive trance, trance",https://open.spotify.com/artist/6UpToHVvDWZTW5NFMEC2ou,https://i.scdn.co/image/ab67616d0000b273488d815eb9681f46d9701524
3BrEuobKVXsc8utZ9xIZZL,Frank the Baptist,4954.0,10.0,"deathrock, post-punk, darkwave, cold wave",https://open.spotify.com/artist/3BrEuobKVXsc8utZ9xIZZL,https://i.scdn.co/image/ab6761610000e5ebad371a7e6ec01a97c2d15b86
01wau5CL3Z1vfJJWkzBkqg,AKB48,499317.0,56.0,"j-pop, c-pop",https://open.spotify.com/artist/01wau5CL3Z1vfJJWkzBkqg,https://i.scdn.co/image/ab6761610000e5eb177ea3370cec2aafefc6a2d4
2uFUBdaVGtyMqckSeCl0Qj,Ludovic,3767448.0,80.0,"neoclassical, classical",https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj,https://i.scdn.co/image/ab6761610000e5eb86008946f7c35b22282d7e8c
7oPftvlwr6VrsViSDV7fJY,Green Day,16350944.0,82.0,"punk, pop punk",https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,https://i.scdn.co/image/ab6761610000e5eb6ff0cd5ef2ecf733804984bb
1HkQ4XrPffqcVW0TgTTw0d,Yma Sumac,73450.0,35.0,"exotica, mambo, lounge",https://open.spotify.com/artist/1HkQ4XrPffqcVW0TgTTw0d,https://i.scdn.co/image/f8241458f5e56f4bd03327b9913a9af09c0f70ca
7CaUk9xCxdXAmmqQn3PLR7,Aceyalone,47265.0,39.0,"underground hip hop, west coast hip hop, jazz rap",https://open.spotify.com/artist/7CaUk9xCxdXAmmqQn3PLR7,https://i.scdn.co/image/9c27ed3015dc3b5c6d19f58b219dd9b2e180e8c9
5KOsjVNLzJpM8lXTeIA9jp,Bimbo Boy,67.0,0.0,italo disco,https://open.spotify.com/artist/5KOsjVNLzJpM8lXTeIA9jp,https://i.scdn.co/image/ab67616d0000b27354056eb98313f7d83c1c1e22
